road_id,osm_way_id,edge_id,start_node_id,end_node_id,node_degree,length_m,event_date,event_name,rain_3h,rain_24h,elevation,slope,hand,dist_to_drain_m,flow_accumulation,catchment_km2,twi,drainage_density,dist_to_water_body_m,nearest_water_body_name,nearest_water_body_type,built_up,flood_history,target,data_limited,road_name,highway_type,lat,lon,geometry
road-23110067,23110067,edge-23110067-12156971224-249497688,node-12156971224,node-249497688,4,229.72,2015-12-01,December 2015 Flood,172.9,494.0,10.79,0.2731,0.79,447.0,26.0,19.5566,16.93,0.0,692.2,Whale Island,wetland,23,0,0,0,Sardar Patel Road,primary,13.010041585714287,80.25922834285714,POINT (80.259228 13.010042)
road-23110068,23110068,edge-23110068-249497692-13748472411,node-249497692,node-13748472411,2,33.6,2015-12-01,December 2015 Flood,172.9,494.0,11.31,0.2731,1.31,724.8,26.0,19.5566,16.93,0.0,790.4,Unnamed Pond (wb-way-379699515),pond,28,0,0,0,Unnamed Road,secondary,13.00753985,80.25953275,POINT (80.259533 13.007540)
road-23110071,23110071,edge-23110071-249497719-243051714,node-249497719,node-243051714,2,341.06,2015-12-01,December 2015 Flood,172.9,494.0,10.28,0.194,0.28,112.1,26.0,19.5566,16.93,0.0,583.9,Whale Island,wetland,8,0,0,0,Thiru Vi Ka Bridge,primary,13.0131828,80.25911310000001,POINT (80.259113 13.013183)
road-23110072,23110072,edge-23110072-243051711-249497690,node-243051711,node-249497690,3,44.46,2015-12-01,December 2015 Flood,172.9,494.0,11.3,0.2731,1.3,659.0,26.0,19.5566,16.93,0.0,805.7,Unnamed Pond (wb-way-379699515),pond,28,0,0,0,Unnamed Road,primary_link,13.008101633333334,80.25910933333334,POINT (80.259109 13.008102)
road-23110092,23110092,edge-23110092-249497720-12156971224,node-249497720,node-12156971224,4,98.94,2015-12-01,December 2015 Flood,172.9,494.0,10.58,0.194,0.58,327.2,26.0,19.5566,16.93,0.0,635.1,Whale Island,wetland,11,0,0,0,Unnamed Road,primary,13.011132799999999,80.25918926666667,POINT (80.259189 13.011133)
road-23135520,23135520,edge-23135520-12123541764-5468773055,node-12123541764,node-5468773055,3,15.58,2015-12-01,December 2015 Flood,172.9,494.0,11.17,0.1342,-0.03,687.0,25.0,18.8044,16.89,0.0,1045.3,Balasubramani Temple Tank,pond,16,0,0,0,TTK Road,secondary,13.02892395,80.24984985,POINT (80.249850 13.028924)
road-23135689,23135689,edge-23135689-247974356-247974350,node-247974356,node-247974350,3,419.84,2015-12-01,December 2015 Flood,172.9,494.0,11.85,0.1342,1.25,714.8,25.0,18.8044,16.89,0.0,1069.8,Balasubramani Temple Tank,pond,15,0,0,0,St. Mary's Road,secondary,13.0290933,80.25216243846154,POINT (80.252162 13.029093)
road-23161560,23161560,edge-23161560-247680992-248700641,node-247680992,node-248700641,4,381.69,2015-12-01,December 2015 Flood,172.9,494.0,13.57,0.1342,1.77,339.7,23.0,17.3001,16.81,0.0,1030.6,Unnamed Pond (wb-way-214202945),pond,21,1,0,0,Burkit Road,secondary,13.034405425,80.2351521,POINT (80.235152 13.034405)
road-23161566,23161566,edge-23161566-247074861-248700548,node-247074861,node-248700548,4,367.96,2015-12-01,December 2015 Flood,172.9,494.0,12.66,0.1342,0.26,106.3,22.0,16.5479,16.76,2155.4526,579.6,Unnamed Pond (wb-way-214202945),pond,15,0,0,0,New Boag Road,secondary,13.030498533333335,80.22907294666668,POINT (80.229073 13.030499)
road-23161686,23161686,edge-23161686-247075066-269768005,node-247075066,node-269768005,5,140.28,2015-12-01,December 2015 Flood,172.9,494.0,12.16,0.1342,-0.24,407.4,23.0,17.3001,16.81,1742.069,404.6,Unnamed Pond (wb-way-127574716),pond,16,0,0,0,3rd Main Road,secondary,13.02741284,80.23289878,POINT (80.232899 13.027413)
road-23186225,23186225,edge-23186225-248467716-1975496679,node-248467716,node-1975496679,5,203.24,2015-12-01,December 2015 Flood,172.9,494.0,12.26,0.2936,1.66,163.8,25.0,18.8044,16.89,0.0,1245.6,Chetpet Lake,lake,26,0,0,0,Casa Major Road,secondary,13.071584928571427,80.25336371428571,POINT (80.253364 13.071585)
road-23186322,23186322,edge-23186322-250363488-250737683,node-250363488,node-250737683,2,199.75,2015-12-01,December 2015 Flood,172.9,494.0,12.19,0.1468,-0.21,176.6,22.0,16.5479,16.76,658.463,488.6,Karaneeswarar Temple Tank,reservoir,10,0,0,0,Aranganathan Subway,secondary,13.028219499999999,80.2252655,POINT (80.225266 13.028219)
road-23186335,23186335,edge-23186335-12155112527-12155112528,node-12155112527,node-12155112528,4,622.26,2015-12-01,December 2015 Flood,172.9,494.0,14.85,0.11,2.45,568.3,22.0,16.5479,16.76,0.0,1350.6,Agathishwara Perumal Koil Kulam,pond,21,0,1,0,Kodambakkam Railway Flyover,primary,13.054088755,80.23103767500001,POINT (80.231038 13.054089)
road-23227994,23227994,edge-23227994-1897644996-251297471,node-1897644996,node-251297471,4,520.55,2015-12-01,December 2015 Flood,168.0,480.0,12.32,0.2538,-1.68,936.7,1.0,0.7522,11.68,0.0,431.0,Madippakkam Village Pond,pond,2,0,0,0,Sabari Salai,secondary,12.9650268,80.19370353999999,POINT (80.193704 12.965027)
road-23306352,23306352,edge-23306352-11939445529-10584841100,node-11939445529,node-10584841100,2,691.68,2015-12-01,December 2015 Flood,172.9,494.0,13.15,0.1058,0.15,562.6,21.0,15.7957,16.72,0.0,833.1,Tower park pond,pond,11,0,0,0,Anna Nagar 2nd Avenue,secondary,13.084691841666666,80.22137295833333,POINT (80.221373 13.084692)
road-23306358,23306358,edge-23306358-309338813-7050673294,node-309338813,node-7050673294,2,557.16,2015-12-01,December 2015 Flood,172.9,494.0,13.14,0.1058,0.74,524.3,22.0,16.5479,16.76,0.0,1080.1,Unnamed Pond (wb-way-217955854),pond,7,0,0,0,Kilpauk Garden Road,secondary,13.083065047368422,80.22765821052631,POINT (80.227658 13.083065)
road-23465517,23465517,edge-23465517-254122202-254122198,node-254122202,node-254122198,2,88.92,2015-12-01,December 2015 Flood,161.0,460.0,9.3,0.7382,1.7,685.8,1.0,0.7522,13.67,0.0,652.2,Sengazhuneer Pillayar Temple Reservoir,pond,4,0,0,0,Ebrahim Shahib street,primary,13.102419000000001,80.29462720000001,POINT (80.294627 13.102419)
road-23465518,23465518,edge-23465518-2269894995-10703707772,node-2269894995,node-10703707772,2,772.55,2015-12-01,December 2015 Flood,161.0,460.0,9.05,0.7382,1.45,576.8,1.0,0.7522,13.67,114.4688,219.2,Sengazhuneer Pillayar Temple Reservoir,pond,14,0,0,0,Ebrahim Sahib Street,primary,13.103207286956522,80.28960215652174,POINT (80.289602 13.103207)
road-23465519,23465519,edge-23465519-254122073-254122218,node-254122073,node-254122218,2,250.89,2015-12-01,December 2015 Flood,161.0,460.0,9.29,0.7382,1.69,591.9,1.0,0.7522,13.67,0.0,309.9,Sengazhuneer Pillayar Temple Reservoir,pond,10,0,0,0,Unnamed Road,primary,13.103297645454546,80.29082922727274,POINT (80.290829 13.103298)
road-23467778,23467778,edge-23467778-254141713-254141722,node-254141713,node-254141722,3,200.61,2015-12-01,December 2015 Flood,161.0,460.0,6.34,0.7382,-2.46,339.3,1.0,0.7522,12.2,0.0,372.4,Kondithope Kasi Viswanathar Koil,pond,28,0,0,0,Padavattamman Koil Street,secondary,13.102979399999999,80.27606448571429,POINT (80.276064 13.102979)
road-23467807,23467807,edge-23467807-254122171-254122182,node-254122171,node-254122182,2,163.05,2015-12-01,December 2015 Flood,161.0,460.0,5.7,0.2936,-3.7,148.1,1.0,0.7522,12.05,878.8467,262.6,Unnamed Pond (wb-way-217850421),pond,38,0,0,0,Unnamed Road,primary,13.10385537142857,80.2706603,POINT (80.270660 13.103855)
road-23467823,23467823,edge-23467823-254142581-7831280647,node-254142581,node-7831280647,4,385.83,2015-12-01,December 2015 Flood,161.0,460.0,11.02,0.7382,3.42,1135.6,1.0,0.7522,13.67,0.0,734.2,Angala Parameshwari Koil Kulam,pond,8,0,0,0,Cemetry Road,secondary,13.108239992307691,80.28977026923077,POINT (80.289770 13.108240)
road-23467825,23467825,edge-23467825-254142644-282904899,node-254142644,node-282904899,4,576.38,2015-12-01,December 2015 Flood,161.0,460.0,11.65,0.7382,4.05,1581.1,1.0,0.7522,11.48,0.0,484.1,Angala Parameshwari Koil Kulam,pond,6,0,0,0,West Madha Church Street,secondary,13.111472800000001,80.29489824166667,POINT (80.294898 13.111473)
road-23467854,23467854,edge-23467854-254122156-254122166,node-254122156,node-254122166,2,121.35,2015-12-01,December 2015 Flood,161.0,460.0,5.68,0.2936,-3.12,75.6,1.0,0.7522,12.2,878.8467,231.3,Unnamed Pond (wb-way-217850421),pond,42,0,0,0,Basin Bridge,trunk,13.1040337,80.27218516666666,POINT (80.272185 13.104034)
road-23499289,23499289,edge-23499289-4001265758-254491131,node-4001265758,node-254491131,3,344.91,2015-12-01,December 2015 Flood,172.9,494.0,9.51,0.2936,-1.09,644.0,25.0,18.8044,16.89,0.0,170.5,Gangadeeshwarar Koil Kulam,pond,12,0,0,0,Gangadeeshwar Koil Street,primary,13.08365178888889,80.25456946666667,POINT (80.254569 13.083652)
road-23499296,23499296,edge-23499296-304918740-254491184,node-304918740,node-254491184,4,850.34,2015-12-01,December 2015 Flood,172.9,494.0,9.34,0.2936,-1.26,866.9,26.0,19.5566,16.93,0.0,565.1,Gangadeeshwarar Koil Kulam,pond,2,0,0,0,Ritherdon Road,secondary,13.082331418518518,80.2586190962963,POINT (80.258619 13.082331)
road-23499298,23499298,edge-23499298-249075325-254491302,node-249075325,node-254491302,1,42.6,2015-12-01,December 2015 Flood,161.0,460.0,9.06,0.2936,-0.94,527.1,26.0,19.5566,16.93,115.2219,547.1,Unnamed Reservoir (wb-way-217722050),reservoir,8,0,0,0,Unnamed Road,secondary_link,13.088329933333332,80.26315686666668,POINT (80.263157 13.088330)
road-23499970,23499970,edge-23499970-5461093584-7680692821,node-5461093584,node-7680692821,2,404.29,2015-12-01,December 2015 Flood,172.9,494.0,9.19,0.2936,0.39,229.7,28.0,21.0609,17.0,1123.213,236.3,Unnamed Pond (wb-way-1066019829),pond,29,0,0,0,General Hospital Road,primary,13.08138709,80.27278744,POINT (80.272787 13.081387)
road-23499971,23499971,edge-23499971-11292801148-9507057523,node-11292801148,node-9507057523,2,13.74,2015-12-01,December 2015 Flood,161.0,460.0,9.82,0.4322,-0.78,32.5,25.0,18.8044,16.89,382.5248,644.5,Kandasamy Koil Tank,reservoir,12,0,0,0,Strahans Road,primary,13.098233266666668,80.2511108,POINT (80.251111 13.098233)
road-23500007,23500007,edge-23500007-254497224-254497284,node-254497224,node-254497284,6,703.09,2015-12-01,December 2015 Flood,161.0,460.0,6.73,0.2936,-2.67,166.0,27.0,20.3088,16.97,1691.8846,317.4,Unnamed Reservoir (wb-way-217722050),reservoir,11,1,0,0,D'Mellows Salai,secondary,13.095475152173913,80.2656104173913,POINT (80.265610 13.095475)
road-23610928,23610928,edge-23610928-2197415908-1975496427,node-2197415908,node-1975496427,5,39.05,2015-12-01,December 2015 Flood,172.9,494.0,14.51,0.1216,2.11,929.4,23.0,17.3001,16.81,0.0,893.7,Agathishwara Perumal Koil Kulam,pond,20,2,1,0,Mahalingapuram Main Road,secondary,13.055995033333334,80.23477766666667,POINT (80.234778 13.055995)
road-23634681,23634681,edge-23634681-5528559490-256035580,node-5528559490,node-256035580,3,153.85,2015-12-01,December 2015 Flood,172.9,494.0,10.09,0.1468,-2.91,190.9,22.0,16.5479,16.76,0.0,201.6,Unnamed Pond (wb-way-214599857),pond,17,1,1,0,Towards Adayar,primary,13.015322971428573,80.2254199857143,POINT (80.225420 13.015323)
road-23635144,23635144,edge-23635144-256039827-313444647,node-256039827,node-313444647,2,29.98,2015-12-01,December 2015 Flood,172.9,494.0,12.33,0.2022,-0.67,400.9,20.0,15.0435,16.67,139.8986,427.2,Unnamed Reservoir (wb-way-1128384521),reservoir,15,0,0,0,Unnamed Road,primary_link,13.010305375,80.21493035,POINT (80.214930 13.010305)
road-23635145,23635145,edge-23635145-10883767588-364873690,node-10883767588,node-364873690,2,426.86,2015-12-01,December 2015 Flood,172.9,494.0,15.35,0.2022,1.75,386.2,19.0,14.2913,16.62,137.0276,1148.8,Prasanna Venkatesa Perumal Koil Kulam,pond,8,1,0,0,Inner Ring Road,primary,13.023664577777778,80.20678117777778,POINT (80.206781 13.023665)
road-23641748,23641748,edge-23641748-256124380-256039892,node-256124380,node-256039892,3,199.83,2015-12-01,December 2015 Flood,172.9,494.0,13.95,0.2022,-0.25,179.6,19.0,14.2913,16.62,0.0,959.0,Siva Subramani Koil Kulam,pond,32,0,0,0,Kathipara Interchange Ramp,primary_link,13.008331311764707,80.20436028235294,POINT (80.204360 13.008331)
road-23641752,23641752,edge-23641752-308313653-12159256548,node-308313653,node-12159256548,3,720.2,2015-12-01,December 2015 Flood,172.9,494.0,14.22,0.2022,0.02,168.2,19.0,14.2913,16.62,0.0,1038.3,Siva Subramani Koil Kulam,pond,32,0,0,0,Unnamed Road,primary_link,13.009078310344826,80.20446361034483,POINT (80.204464 13.009078)
road-23641764,23641764,edge-23641764-366083009-366083008,node-366083009,node-366083008,2,110.03,2015-12-01,December 2015 Flood,172.9,494.0,12.25,0.2022,-0.75,365.6,20.0,15.0435,16.67,139.8986,391.7,Unnamed Reservoir (wb-way-1128384521),reservoir,15,0,0,0,Guindy Bridge,primary,13.010119875000001,80.215210625,POINT (80.215211 13.010120)
road-23642056,23642056,edge-23642056-1121392666-256124357,node-1121392666,node-256124357,3,21.12,2015-12-01,December 2015 Flood,172.9,494.0,13.33,0.2022,-0.87,49.6,19.0,14.2913,16.62,0.0,856.0,Siva Subramani Koil Kulam,pond,30,0,0,0,Kathipara Interchange Flyover,primary,13.00758375,80.20582784999999,POINT (80.205828 13.007584)
road-23642057,23642057,edge-23642057-12159256548-1121392640,node-12159256548,node-1121392640,3,43.62,2015-12-01,December 2015 Flood,172.9,494.0,13.42,0.2022,-0.78,39.6,19.0,14.2913,16.62,0.0,877.4,Siva Subramani Koil Kulam,pond,25,0,0,0,Anna Salai (Mount Road),primary,13.007784433333333,80.20627130000001,POINT (80.206271 13.007784)
road-23647177,23647177,edge-23647177-30037867-30037868,node-30037867,node-30037868,2,237.83,2015-12-01,December 2015 Flood,172.9,494.0,10.19,0.1468,-2.81,205.2,22.0,16.5479,16.76,0.0,394.6,Unnamed Pond (wb-way-214599857),pond,13,1,1,0,Maraimalai Adigal Bridge,primary,13.017856333333333,80.2247854,POINT (80.224785 13.017856)
road-23648219,23648219,edge-23648219-12625056165-3285044014,node-12625056165,node-3285044014,4,1730.27,2015-12-01,December 2015 Flood,171.5,490.0,22.92,0.2067,-14.08,749.7,1.0,0.7522,12.27,0.0,230.9,Unnamed Pond (wb-way-369100833),pond,1,0,0,0,Tiruneermalai Main Road,secondary,12.960456139534884,80.13575572558139,POINT (80.135756 12.960456)
road-23648224,23648224,edge-23648224-331885587-6544358299,node-331885587,node-6544358299,4,673.35,2015-12-01,December 2015 Flood,169.75,485.0,28.91,0.2986,-4.09,331.9,1.0,0.7522,11.74,1506.1583,452.9,Kadaperi Lake,lake,7,0,0,0,Gandhi Road,secondary,12.930404972222222,80.117935,POINT (80.117935 12.930405)
road-23698624,23698624,edge-23698624-7204002657-30038743,node-7204002657,node-30038743,3,99.22,2015-12-01,December 2015 Flood,172.9,494.0,15.12,0.11,0.92,708.2,20.0,15.0435,16.67,0.0,1598.9,Prasanna Venkatesa Perumal Koil Kulam,pond,32,0,0,0,Unnamed Road,secondary,13.035105333333334,80.21041843333334,POINT (80.210418 13.035105)
road-23698639,23698639,edge-23698639-2250346300-277435623,node-2250346300,node-277435623,4,371.26,2015-12-01,December 2015 Flood,172.9,494.0,14.02,0.1468,0.42,592.9,21.0,15.7957,16.72,0.0,824.3,Ellaiamman Koil Kulam,pond,8,0,0,0,11th Avenue,secondary,13.031791550000001,80.217847875,POINT (80.217848 13.031792)
road-23761075,23761075,edge-23761075-12672943579-257430050,node-12672943579,node-257430050,4,826.63,2015-12-01,December 2015 Flood,172.9,494.0,6.52,0.2731,-4.08,1361.3,1.0,0.7522,12.27,0.0,1194.1,Marundeeshwara Temple Tank,pond,1,0,0,0,Mahatma Gandhi Road,secondary,12.99620535882353,80.26294434705882,POINT (80.262944 12.996205)
road-23761085,23761085,edge-23761085-310535825-1456998277,node-310535825,node-1456998277,2,1002.34,2015-12-01,December 2015 Flood,168.0,480.0,4.24,0.2731,-1.76,633.8,11.0,8.2739,13.97,0.0,269.5,temple pond,pond,9,0,0,0,East Coast Road,primary,12.982488655172414,80.25943646206896,POINT (80.259436 12.982489)
road-23761535,23761535,edge-23761535-310535939-9571012328,node-310535939,node-9571012328,4,362.18,2015-12-01,December 2015 Flood,168.0,480.0,4.55,0.2731,-0.45,537.6,11.0,8.2739,13.97,0.0,315.4,temple pond,pond,30,0,0,0,South Avenue,primary,12.985464757142859,80.25786257142856,POINT (80.257863 12.985465)
road-23762120,23762120,edge-23762120-1446415769-1454664539,node-1446415769,node-1454664539,2,1448.83,2015-12-01,December 2015 Flood,168.0,480.0,6.58,0.1571,-0.42,777.3,1.0,0.7522,12.14,0.0,802.2,Unnamed Wetland (wb-way-132192002),wetland,2,0,0,0,Dr MGR Main Road,secondary,12.970624261290322,80.24502244193548,POINT (80.245022 12.970624)
road-23762124,23762124,edge-23762124-6804537842-257439279,node-6804537842,node-257439279,6,294.65,2015-12-01,December 2015 Flood,168.0,480.0,4.58,0.2731,-1.42,327.7,11.0,8.2739,13.97,2326.3629,501.3,temple pond,pond,19,0,0,0,4th Main Road,secondary,12.983417280000001,80.25617664,POINT (80.256177 12.983417)
road-23802569,23802569,edge-23802569-384508842-384508847,node-384508842,node-384508847,3,174.76,2015-12-01,December 2015 Flood,172.9,494.0,11.23,0.4322,0.03,274.8,24.0,18.0522,16.85,0.0,804.3,Chetpet Lake,lake,13,0,0,0,Kilpauk Garden Road,secondary,13.08245985,80.242714525,POINT (80.242715 13.082460)
road-23802570,23802570,edge-23802570-5455846922-4001265351,node-5455846922,node-4001265351,5,301.69,2015-12-01,December 2015 Flood,172.9,494.0,11.2,0.4322,0.0,197.5,24.0,18.0522,16.85,0.0,803.1,Unnamed Wetland (wb-way-217722055),wetland,19,0,0,0,Harleys Road,secondary,13.083183333333332,80.24261255,POINT (80.242613 13.083183)
road-23802573,23802573,edge-23802573-11822112634-11292801142,node-11822112634,node-11292801142,4,704.23,2015-12-01,December 2015 Flood,161.0,460.0,8.77,0.4322,-1.83,314.9,25.0,18.8044,16.89,162.234,839.1,Kandasamy Koil Tank,reservoir,11,0,0,0,Cooks Road,primary,13.101309283333332,80.25212458888889,POINT (80.252125 13.101309)
road-23802575,23802575,edge-23802575-257924706-257924699,node-257924706,node-257924699,4,1221.82,2015-12-01,December 2015 Flood,172.9,494.0,11.04,0.4322,-0.16,536.8,24.0,18.0522,16.85,9392.464,575.0,Unnamed Reservoir (wb-way-217922857),reservoir,6,0,0,0,Medavakkam Tank Road,secondary,13.092097165384615,80.24149605384615,POINT (80.241496 13.092097)
road-23802576,23802576,edge-23802576-12706519220-2485567682,node-12706519220,node-2485567682,2,163.44,2015-12-01,December 2015 Flood,161.0,460.0,7.69,0.2936,-1.11,467.2,27.0,20.3088,16.97,2110.8997,634.5,Unnamed Reservoir (wb-way-217722050),reservoir,20,0,0,0,Elephant Gate Bridge Road,secondary,13.091760490909092,80.26950051818181,POINT (80.269501 13.091760)
road-23802582,23802582,edge-23802582-252299877-309338813,node-252299877,node-309338813,4,343.25,2015-12-01,December 2015 Flood,172.9,494.0,12.89,0.1058,1.09,413.5,23.0,17.3001,16.81,0.0,984.0,Unnamed Basin (wb-way-554923683),basin,15,0,0,0,Halls Road,secondary,13.082240777777777,80.23237084444445,POINT (80.232371 13.082241)
road-23802583,23802583,edge-23802583-252299877-13982514550,node-252299877,node-13982514550,4,609.37,2015-12-01,December 2015 Flood,172.9,494.0,12.67,0.1058,0.87,648.6,23.0,17.3001,16.81,0.0,1098.2,Chetpet Lake,lake,7,0,0,0,New Avadi Road,secondary,13.079967423529412,80.23359308235295,POINT (80.233593 13.079967)
road-23803355,23803355,edge-23803355-311285398-11822112636,node-311285398,node-11822112636,2,458.82,2015-12-01,December 2015 Flood,161.0,460.0,8.45,0.4322,-1.55,231.7,1.0,0.7522,12.6,0.0,684.6,Unnamed Pond (wb-way-1202024807),pond,9,0,0,0,Stephensons Salai,secondary,13.104160828571427,80.25547588571429,POINT (80.255476 13.104161)
road-23803992,23803992,edge-23803992-11292801142-9596798946,node-11292801142,node-9596798946,4,1046.83,2015-12-01,December 2015 Flood,161.0,460.0,9.93,0.4322,-1.27,57.7,24.0,18.0522,16.85,382.5248,810.5,Unnamed Reservoir (wb-way-217922857),reservoir,11,0,0,0,Konnur High Road,primary,13.09751278125,80.24787645625,POINT (80.247876 13.097513)
road-23803995,23803995,edge-23803995-254491199-11292801140,node-254491199,node-11292801140,6,809.27,2015-12-01,December 2015 Flood,161.0,460.0,8.29,0.4322,-2.31,239.6,25.0,18.8044,16.89,249.7911,326.1,Kandasamy Koil Tank,reservoir,1,0,0,0,Strahans Road,secondary,13.097583544117647,80.25548331764706,POINT (80.255483 13.097584)
road-23803997,23803997,edge-23803997-10168025877-254497987,node-10168025877,node-254497987,6,316.53,2015-12-01,December 2015 Flood,161.0,460.0,6.52,0.4322,-3.48,430.5,26.0,19.5566,16.93,1576.6627,273.9,Unnamed Pond (wb-way-1264620569),pond,10,0,0,0,Barracks Gate Salai,secondary,13.0988261,80.25994956666666,POINT (80.259950 13.098826)
road-23803998,23803998,edge-23803998-618620071-308741392,node-618620071,node-308741392,4,1315.46,2015-12-01,December 2015 Flood,172.9,494.0,12.67,0.4322,-0.33,96.4,21.0,15.7957,16.72,1659.2762,435.1,Unnamed Reservoir (wb-way-48738675),reservoir,2,0,0,0,Konnur High Road,primary,13.099382758333334,80.2227846,POINT (80.222785 13.099383)
