edge_id,osm_way_id,start_node_id,end_node_id,name,highway,length_m,lanes,oneway,node_count,start_lat,start_lon,end_lat,end_lon
edge-25377940-276611134-276611952,25377940,node-276611134,node-276611952,Pari Road,secondary,833.96,2,no,26,13.0814308,80.1879443,13.0806082,80.1802955
edge-25377948-276611958-7823213701,25377948,node-276611958,node-7823213701,JPC Main road,secondary,207.96,,yes,6,13.0837302,80.1749938,13.0834612,80.173113
edge-25379394-7823176114-276611958,25379394,node-7823176114,node-276611958,Venugopal Street,secondary,730.76,2,no,28,13.0806015,80.180248,13.0837302,80.1749938
edge-25379476-276628883-276628864,25379476,node-276628883,node-276628864,Paruthipattu Road,secondary,1613.86,,no,52,13.0864598,80.1085658,13.0885284,80.1229024
edge-25392232-276608314-402304008,25392232,node-276608314,node-402304008,Unnamed Road,trunk_link,111.69,,yes,3,13.1111659,80.1636667,13.1121645,80.1637774
edge-25392315-276739500-276740897,25392315,node-276739500,node-276740897,North Park Street,secondary,832.82,,no,17,13.1198687,80.1498382,13.1185829,80.1574137
edge-25392488-276744450-7820111212,25392488,node-276744450,node-7820111212,Kalli Kuppam Road (KKRoad),secondary,429.3,,no,10,13.1223681,80.1598711,13.1194714,80.1578395
edge-25392570-276744053-11778006140,25392570,node-276744053,node-11778006140,Pudur Main Road,secondary,904.95,,no,27,13.1225273,80.1598603,13.1304434,80.1586451
edge-25392702-5251925825-276746144,25392702,node-5251925825,node-276746144,Vanagaram - Ambathur - Puzhal Road,primary,1056.29,2,yes,30,13.1285285,80.1555544,13.1222938,80.1485827
edge-25393656-276746164-3208166756,25393656,node-276746164,node-3208166756,Unnamed Road,secondary,789.66,,no,36,13.1444305,80.188326,13.1419021,80.1946446
edge-25394839-7723151018-276771390,25394839,node-7723151018,node-276771390,Singaperumalkoil - Sriperumbudur - Thiruvallur - Red Hills Road,primary,634.39,,yes,10,13.1963209,80.1809896,13.1945092,80.1754433
edge-25454674-277391470-277391475,25454674,node-277391470,node-277391475,Valluvar Salai,secondary,814.13,,no,26,13.0245122,80.1830853,13.0317837,80.1837773
edge-25454723-277391818-392853368,25454723,node-277391818,node-392853368,Kamarajar Salai,secondary,488.3,,no,13,13.0315002,80.1913259,13.0316801,80.1868334
edge-25454759-11777920672-735219283,25454759,node-11777920672,node-735219283,Alapakkam Main Road,secondary,2493.0,2,no,89,13.0412011,80.1633802,13.0612507,80.1638536
edge-25454893-735219983-277393495,25454893,node-735219983,node-277393495,Unnamed Road,secondary,127.03,,yes,4,13.0704038,80.1823119,13.0715349,80.1821503
edge-25454942-342746843-256606644,25454942,node-342746843,node-256606644,Vanniyar Street,secondary,322.1,,no,15,13.0466026,80.1926051,13.0444032,80.1937612
edge-25459293-2239156072-277433909,25459293,node-2239156072,node-277433909,Brindavan Street,secondary,259.14,,no,6,13.0416237,80.2272655,13.0421956,80.2249482
edge-25459576-277437437-277437438,25459576,node-277437437,node-277437438,Ashok Nagar 49th Street,secondary,280.75,,no,3,13.0362179,80.2162822,13.0359889,80.2188628
edge-25459948-277435875-256029582,25459948,node-277435875,node-256029582,Kodambakkam Road,secondary,822.05,,no,23,13.0322087,80.2200554,13.0248793,80.2197887
edge-25460325-6792089327-11375128179,25460325,node-6792089327,node-11375128179,Pachaiyappan Street,secondary,489.37,,no,20,13.0307214,80.1927627,13.0309963,80.1971073
edge-25460473-7045376140-2168747176,25460473,node-7045376140,node-2168747176,Manapakkam Main Road,secondary,882.01,,no,42,13.0212079,80.1828682,13.0171221,80.1776114
edge-25460531-7812490609-6808243410,25460531,node-7812490609,node-6808243410,Manapakkam Main Road,secondary,3943.85,,no,121,13.015637,80.1367546,13.0124217,80.1663043
edge-25466211-10175133026-12632797444,25466211,node-10175133026,node-12632797444,Rajamannar Salai,secondary,207.46,,yes,5,13.0426488,80.2055053,13.0428993,80.2036084
edge-25466218-256606653-256606654,25466218,node-256606653,node-256606654,PT Rajan Salai,secondary,744.69,,yes,15,13.0426093,80.2056033,13.0360249,80.2044311
edge-25466310-277435571-277437437,25466310,node-277435571,node-277437437,7th Avenue,secondary,622.96,,no,21,13.0415669,80.2159372,13.0362179,80.2162822
edge-25466339-277437439-277498945,25466339,node-277437439,node-277498945,Arya Gowda Road,secondary,684.56,,no,16,13.0358964,80.220542,13.0419282,80.2218068
edge-25466343-277437437-2250346222,25466343,node-277437437,node-2250346222,7th Avenue,secondary,532.51,,no,13,13.0362179,80.2162822,13.0314435,80.2159063
edge-25466402-13991726713-277434356,25466402,node-13991726713,node-277434356,2nd Avenue,secondary,282.88,,yes,8,13.0438719,80.2172466,13.0445592,80.2147868
edge-25466413-277434351-277434349,25466413,node-277434351,node-277434349,Brindavan Street Ext,secondary,466.27,,yes,12,13.0433032,80.2181081,13.0429082,80.2220416
edge-25466477-277434349-277433909,25466477,node-277434349,node-277433909,Brindavan Street,secondary,324.78,,yes,3,13.0429082,80.2220416,13.0421956,80.2249482
edge-25466538-277394117-277499739,25466538,node-277394117,node-277499739,Reddy Street,secondary,526.01,,no,11,13.0490302,80.1921449,13.0475005,80.1958714
edge-25466707-247684076-277500742,25466707,node-247684076,node-277500742,Thiruvalluvar Salai,secondary,721.38,,no,20,13.0449255,80.1859977,13.0390822,80.1860447
edge-25467811-277515563-277515542,25467811,node-277515563,node-277515542,Mettukuppam Main road,secondary,1693.05,,no,67,13.0654507,80.1732069,13.0527547,80.1743301
edge-25474459-7821849935-7821849925,25474459,node-7821849935,node-7821849925,Madhavaram - Red Hills Road,primary,1425.46,,yes,42,13.1838317,80.2029937,13.1769687,80.2138335
edge-25570691-247714535-11238112972,25570691,node-247714535,node-11238112972,Racecourse Road,secondary,580.59,,yes,19,13.0104614,80.2163283,13.0068768,80.2127845
edge-25571962-278751644-278751951,25571962,node-278751644,node-278751951,Madhavaram Flyover,primary,155.36,,yes,2,13.1438596,80.2197963,13.1451544,80.2203354
edge-25572175-278753965-278753965,25572175,node-278753965,node-278753965,Unnamed Road,trunk,360.82,,yes,22,13.1440907,80.2199595,13.1440907,80.2199595
edge-25572374-278753969-278757483,25572374,node-278753969,node-278757483,Unnamed Road,primary_link,31.93,,yes,3,13.1450963,80.2200683,13.1452862,80.220288
edge-25572377-1184327431-276517452,25572377,node-1184327431,node-276517452,Grand Northern Trunk Road,trunk,1593.8,,yes,41,13.1230214,80.2490276,13.1173632,80.2621754
edge-25593953-13966900344-5455784934,25593953,node-13966900344,node-5455784934,SIDCO Industrial Estate South Phase Road,secondary,524.23,,yes,14,13.0149648,80.1995782,13.0137705,80.2042473
edge-25594260-338637823-607970283,25594260,node-338637823,node-607970283,Chennai Bypass Expressway,trunk,1816.23,3,yes,8,13.0322545,80.1488133,13.0209146,80.137042
edge-25646322-1121392666-304920838,25646322,node-1121392666,node-304920838,Grand Southern Trunk Road,trunk,572.86,,yes,33,13.0075844,80.2059253,13.0049681,80.2014186
edge-25689673-280087140-30037965,25689673,node-280087140,node-30037965,Station Road,primary_link,122.21,,yes,14,13.0016379,80.2005062,13.0017577,80.1994135
edge-25689918-4450473918-5456056205,25689918,node-4450473918,node-5456056205,Taramani Link Road,primary,295.87,2,yes,6,12.9769934,80.2227628,12.9783943,80.2250841
edge-25851510-373092675-373156188,25851510,node-373092675,node-373156188,Ennore High Road,secondary,541.39,,yes,13,13.1560354,80.2922469,13.157236,80.2970888
edge-25851516-322845909-7829076683,25851516,node-322845909,node-7829076683,Vaidhyanathan Street,secondary,298.82,,yes,10,13.1281801,80.2814725,13.1286307,80.2787707
edge-25851549-7831280666-281998955,25851549,node-7831280666,node-281998955,Jeevarathinam Road,secondary,326.96,,no,19,13.124973,80.2946209,13.1253738,80.29164
edge-25935491-282904616-254142651,25935491,node-282904616,node-254142651,Unnamed Road,secondary,57.36,,yes,3,13.1142183,80.2929526,13.1142225,80.2924234
edge-26398968-289201584-2271764908,26398968,node-289201584,node-2271764908,Varadharaja Perumal Koil Street,secondary,268.98,,yes,7,13.1249976,80.291602,13.1252942,80.2891427
edge-26422020-276518999-289486522,26422020,node-276518999,node-289486522,N Terminus Road,secondary,350.34,,no,7,13.1439001,80.2965635,13.1431586,80.2997072
edge-26422279-282904616-282904899,26422279,node-282904616,node-282904899,East Kalmandapam Road,secondary,273.27,,no,7,13.1142183,80.2929526,13.1137014,80.2954195
edge-26464701-290017457-9573106984,26464701,node-290017457,node-9573106984,Moorthinagar Street,trunk,351.98,,yes,10,13.1142316,80.2614697,13.1173271,80.2620135
edge-26464703-290017668-290017457,26464703,node-290017668,node-290017457,Muthu Street,trunk,226.36,,yes,6,13.1140846,80.2635443,13.1142316,80.2614697
edge-26464705-290017668-290017678,26464705,node-290017668,node-290017678,Unnamed Road,trunk,230.92,,yes,12,13.1140846,80.2635443,13.1141203,80.2656726
edge-26464707-290018216-290017404,26464707,node-290018216,node-290017404,MKB Nagar Central Avenue,secondary,384.15,,no,7,13.1229022,80.2628397,13.1229023,80.2592924
edge-26464817-10105885267-290017380,26464817,node-10105885267,node-290017380,TVK Link Road,secondary,204.59,,no,8,13.128518,80.266374,13.1303038,80.2668269
edge-26464838-7820074227-290018578,26464838,node-7820074227,node-290018578,SIDCO Main Road,secondary,646.4,,no,11,13.1315238,80.2528967,13.1313808,80.2588636
edge-26464902-290018969-10279561303,26464902,node-290018969,node-10279561303,Ethiraj Samy Salai,secondary,455.5,,no,15,13.1294301,80.2499327,13.1255092,80.248896
edge-26464967-290017380-7809774042,26464967,node-290017380,node-7809774042,Manali Road,secondary,318.24,,no,5,13.1303038,80.2668269,13.1285209,80.2691257
edge-26483334-247436733-2172955473,26483334,node-247436733,node-2172955473,Kathivakkam High Road,secondary,174.52,,no,5,13.1164185,80.2759285,13.117959,80.2762361
edge-26490421-12157558039-12896051511,26490421,node-12157558039,node-12896051511,Old Jail Road,primary_link,237.56,,yes,12,13.105382,80.2820369,13.1056107,80.2799147
edge-26491018-254141722-2271487902,26491018,node-254141722,node-2271487902,Peddu Street,secondary,181.22,,yes,4,13.1021067,80.2761249,13.1019385,80.2744605
edge-26491236-290017320-290017687,26491236,node-290017320,node-290017687,MKB Nagar East Avenue,secondary,416.6,,yes,15,13.1265828,80.2658783,13.1228371,80.2658525
edge-26491237-276517452-290017668,26491237,node-276517452,node-290017668,Grand Northern Trunk Road,trunk,399.36,,yes,11,13.1173632,80.2621754,13.1140846,80.2635443
edge-26491383-290017469-14159330870,26491383,node-290017469,node-14159330870,Melpatti Ponappa Street,secondary,1074.29,2,no,24,13.1133715,80.2595676,13.1154209,80.250203
edge-26491967-2214510127-254497196,26491967,node-2214510127,node-254497196,Vepery High Road,secondary,9.39,,yes,2,13.0842566,80.2705201,13.0842894,80.2704402
edge-26492551-243325389-2241832826,26492551,node-243325389,node-2241832826,Deputy Mayor Kabalamurthy Road,secondary,174.69,,no,5,13.0740834,80.2734774,13.0725602,80.2737981
edge-26492556-248467520-12126266604,26492556,node-248467520,node-12126266604,Adithanar Road,secondary,397.27,1,no,19,13.0727188,80.2625902,13.0706903,80.2655304
edge-26516678-290018717-7820074238,26516678,node-290018717,node-7820074238,Tondiarpet High Road,secondary,934.15,,no,28,13.1361009,80.2586686,13.132053,80.2531197
edge-26517740-276597106-276597108,26517740,node-276597106,node-276597108,Jambulingam Main Road,secondary,105.54,,no,5,13.1097792,80.2263844,13.1098057,80.2255062
edge-26518075-276597104-290650289,26518075,node-276597104,node-290650289,9th Street,secondary,266.8,,yes,5,13.1133749,80.2273029,13.1110647,80.226639
edge-26518353-276517804-9974294116,26518353,node-276517804,node-9974294116,Madhavaram High Road,primary,1751.09,2,no,54,13.1097153,80.2441092,13.1237276,80.2421205
edge-26518748-12024762580-13328092336,26518748,node-12024762580,node-13328092336,Kolathur Main Road 3,secondary,273.88,2,no,23,13.1135017,80.2120068,13.1120669,80.2135832
edge-26518750-1391029018-276597128,26518750,node-1391029018,node-276597128,Poompuhar Nagar 1st Main Road,secondary,638.32,,no,18,13.1181924,80.2125111,13.1239092,80.2121874
edge-26518804-5846903249-10291002200,26518804,node-5846903249,node-10291002200,Water Canal Road,secondary,637.08,2,yes,13,13.1269281,80.1943025,13.1322209,80.1920524
edge-26524193-2482057562-11617770609,26524193,node-2482057562,node-11617770609,Ethiraj Salai,secondary,243.13,,no,11,13.0643696,80.2590649,13.0654404,80.2571121
edge-26524352-13907501729-250364713,26524352,node-13907501729,node-250364713,Bazullah Road,secondary,267.84,,no,5,13.0474066,80.23335,13.0470465,80.2357936
edge-26524553-277434352-256606768,26524553,node-277434352,node-256606768,4th Avenue,secondary,846.45,,yes,12,13.0437362,80.2174054,13.037435,80.213026
edge-26526086-12124205157-256606644,26526086,node-12124205157,node-256606644,Munusamy Salai,secondary,686.52,,no,13,13.0383029,80.1928108,13.0444032,80.1937612
edge-26527031-277391475-277500675,26527031,node-277391475,node-277500675,Ramapuram Main Road,secondary,792.87,,no,17,13.0317837,80.1837773,13.0389054,80.1840598
edge-26527691-278989586-389964677,26527691,node-278989586,node-389964677,Barathidasan Colony Main Road,secondary,737.35,,no,24,13.0314553,80.2008036,13.0360515,80.2041356
edge-26527888-250363466-10734648879,26527888,node-250363466,node-10734648879,Reddy Kuppam Road,secondary,316.23,,no,12,13.0311889,80.2242997,13.0284845,80.2240221
edge-26527900-256029582-277442970,26527900,node-256029582,node-277442970,Jayaram Street,secondary,289.11,,no,7,13.0248793,80.2197887,13.0222965,80.2195386
edge-26528018-277442970-343711369,26528018,node-277442970,node-343711369,Mosque Street,secondary,330.42,,no,10,13.0222965,80.2195386,13.0193299,80.2195154
edge-26528428-248700548-250363499,26528428,node-248700548,node-250363499,70 Feet Road,secondary,234.39,,yes,12,13.0304771,80.2274518,13.0284037,80.2271665
edge-26528685-2168960246-2157590801,26528685,node-2168960246,node-2157590801,Five Furlong Road,secondary,448.81,2,no,13,13.0004962,80.2135615,12.997438,80.2162638
edge-26529168-247973396-30237399,26529168,node-247973396,node-30237399,Rosary Church Road,secondary,406.97,,no,12,13.0342553,80.2737173,13.0334551,80.2773791
edge-26550347-254491105-9596798968,26550347,node-254491105,node-9596798968,Purasawalkam High Road,secondary,564.05,,yes,16,13.0858951,80.2504524,13.0856695,80.245268
edge-26550567-254491131-254491130,26550567,node-254491131,node-254491130,Unnamed Road,primary,104.27,,yes,5,13.0823253,80.25447,13.0814755,80.2548647
edge-26550579-344492738-254491199,26550579,node-344492738,node-254491199,Perambur Barracks Salai,secondary,338.06,2,no,14,13.0943566,80.2589084,13.0973747,80.2592517
edge-26550943-248680309-2800814609,26550943,node-248680309,node-2800814609,Sterling Avenue,secondary,32.41,,yes,3,13.0643375,80.2363844,13.064057,80.2363113
edge-26550944-1975496659-248680323,26550944,node-1975496659,node-248680323,Nelson Manickam Road,secondary,72.86,2,yes,3,13.0622758,80.236259,13.0628176,80.2358816
edge-26607377-10010399219-308313881,26607377,node-10010399219,node-308313881,Inner Ring Road,primary,222.53,,yes,5,13.0320337,80.2117894,13.0323294,80.2097601
edge-26607378-338720683-833105011,26607378,node-338720683,node-833105011,Jawaharlal Nehru Road (100 Feet Road),primary,215.32,2,yes,7,13.0759872,80.1992191,13.074276,80.1999988
edge-26607380-30038745-9189120657,26607380,node-30038745,node-9189120657,15th Avenue,primary,201.68,,yes,6,13.032358,80.2095735,13.034141,80.2099146
edge-26748560-11777477469-11066391363,26748560,node-11777477469,node-11066391363,Nungambakkam Subway,secondary,139.78,2,yes,5,13.0653109,80.234412,13.0658819,80.2332847
edge-26776258-293699839-293701197,26776258,node-293699839,node-293701197,Kumaran Nagar Main Road,secondary,348.51,,no,10,13.1213702,80.223944,13.124348,80.2245523
edge-26776862-293701197-293700120,26776862,node-293701197,node-293700120,Balaji Nagar Main Road,secondary,504.53,,no,16,13.124348,80.2245523,13.1287876,80.2247239
edge-26800452-402303250-7045917740,26800452,node-402303250,node-7045917740,Pattaravakkam Bridge,trunk,255.55,4,yes,4,13.1180326,80.1646145,13.1157698,80.1642732
edge-26807398-277391333-277444414,26807398,node-277391333,node-277444414,Manapakkam Main Road,secondary,230.79,,no,11,13.0172018,80.1753737,13.016518,80.1773783
edge-26808454-254491105-4001265758,26808454,node-254491105,node-4001265758,Purasawalkam High Road,primary,479.16,,yes,19,13.0858951,80.2504524,13.0854189,80.254702
edge-26808926-294091236-11043753918,26808926,node-294091236,node-11043753918,Milk Colony Road,secondary,582.22,,no,14,13.1434843,80.2388485,13.1482789,80.2409589
edge-26808958-6305042297-294092953,26808958,node-6305042297,node-294092953,Milk Colony Road,secondary,452.81,,no,10,13.163837,80.2244864,13.1632903,80.2286102
edge-26969168-1952450348-309338811,26969168,node-1952450348,node-309338811,Kilpauk Garden Road,secondary,553.53,,yes,12,13.0833658,80.2255302,13.0831386,80.2306143
edge-27189809-247681987-277498133,27189809,node-247681987,node-277498133,UI Colony 1st Main Road,secondary,348.51,,yes,10,13.0539324,80.2278314,13.0508567,80.2272452
edge-27191864-2197415684-298387395,27191864,node-2197415684,node-298387395,North Usman Road,secondary,798.17,,yes,13,13.0460119,80.2327276,13.0530191,80.2343074
edge-27199953-277435125-277435126,27199953,node-277435125,node-277435126,Rathnammal Street,secondary,247.84,,yes,6,13.0478996,80.2215145,13.0481766,80.2192443
